1,"[[-2.2], [-0.40000000000000013]]","[[6.601887280017819], [-5.368601247493873]]",0.05,9.352000000000004,14.352000000000004 
8668,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8669,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8670,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8671,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8672,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8673,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8674,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8675,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8676,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8677,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8678,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8679,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8680,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8681,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8682,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8683,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8684,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8685,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8686,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8687,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8688,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8689,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8690,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8691,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8692,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8693,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8694,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8695,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8696,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8697,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8698,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8699,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8700,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8701,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8702,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8703,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8704,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8705,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8706,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8707,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8708,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8709,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8710,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8711,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8712,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8713,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8714,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8715,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8716,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8717,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8718,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8719,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8720,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8721,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8722,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8723,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8724,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8725,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8726,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8727,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8728,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8729,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8730,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8731,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8732,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8733,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8734,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8735,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8736,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8737,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8738,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8739,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8740,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8741,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8742,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8743,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8744,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8745,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8746,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8747,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8748,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8749,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8750,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8751,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8752,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8753,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8754,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8755,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8756,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8757,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8758,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8759,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8760,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8761,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8762,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8763,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8764,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8765,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8766,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8767,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8768,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8769,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8770,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8771,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8772,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8773,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8774,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8775,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8776,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8777,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8778,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8779,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8780,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8781,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8782,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8783,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8784,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8785,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8786,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8787,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8788,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8789,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8790,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8791,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8792,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8793,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8794,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8795,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8796,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8797,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8798,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8799,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8800,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8801,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8802,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8803,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8804,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8805,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8806,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8807,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8808,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8809,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8810,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8811,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8812,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8813,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8814,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8815,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8816,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8817,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8818,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8819,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8820,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8821,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8822,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8823,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8824,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8825,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8826,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8827,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8828,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8829,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8830,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8831,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8832,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8833,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8834,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8835,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8836,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8837,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8838,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8839,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8840,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8841,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8842,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8843,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8844,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8845,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8846,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8847,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8848,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8849,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8850,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8851,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8852,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8853,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8854,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8855,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8856,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8857,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8858,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8859,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8860,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8861,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8862,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8863,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8864,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8865,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8866,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8867,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8868,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8869,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8870,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8871,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8872,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8873,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8874,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8875,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8876,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8877,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8878,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8879,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8880,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8881,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8882,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8883,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8884,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8885,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8886,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8887,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8888,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8889,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8890,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8891,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8892,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8893,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8894,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8895,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8896,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8897,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8898,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8899,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8900,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8901,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8902,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8903,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8904,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8905,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8906,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8907,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8908,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8909,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8910,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8911,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8912,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8913,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8914,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8915,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8916,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8917,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8918,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8919,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8920,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8921,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8922,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8923,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8924,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8925,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8926,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8927,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8928,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8929,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8930,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8931,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8932,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8933,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8934,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8935,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8936,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8937,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8938,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8939,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8940,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8941,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8942,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8943,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8944,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8945,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8946,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8947,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8948,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8949,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8950,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8951,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8952,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8953,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8954,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8955,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8956,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8957,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8958,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8959,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8960,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8961,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8962,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8963,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8964,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8965,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8966,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8967,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8968,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8969,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8970,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8971,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8972,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8973,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8974,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8975,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8976,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8977,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8978,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8979,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8980,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8981,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8982,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8983,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8984,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8985,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8986,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8987,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8988,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8989,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8990,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8991,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8992,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8993,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8994,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8995,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8996,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8997,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8998,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
8999,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9000,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9001,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9002,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9003,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9004,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9005,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9006,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9007,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9008,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9009,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9010,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9011,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9012,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9013,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9014,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9015,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9016,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9017,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9018,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9019,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9020,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9021,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9022,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9023,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9024,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9025,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9026,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9027,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9028,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9029,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9030,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9031,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9032,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9033,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9034,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9035,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9036,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9037,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9038,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9039,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9040,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9041,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9042,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9043,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9044,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9045,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9046,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9047,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9048,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9049,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9050,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9051,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9052,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9053,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9054,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9055,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9056,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9057,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9058,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9059,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9060,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9061,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9062,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9063,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9064,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
9065,"[[nan], [nan]]","[[nan], [nan]]",inf,nan,nan
